# using Age in kyr and Tanomaly (base 14C)
1434.1	-0.13
1436.1	0.30
1438.1	0.30
1440.1	0.16
1442.1	-0.01
1444.1	0.02
1446.1	-0.07
1448.1	-0.04
1450.1	-0.45
1452.1	-1.36
1454.1	-2.54
1456.1	-2.86
1458.1	-2.65
1460.1	-2.24
1462.1	-2.16
1464.1	-2.60
1466.1	-1.92
1468.1	-1.57
1470.1	-0.84
1472.1	-0.34
1474.1	-0.13
1476.1	0.07
1478.1	-0.25
1480.1	-0.16
1482.1	-0.31
1484.1	-0.69
1486.1	-0.25
1488.1	-0.25
1490.1	-0.51
1492.1	-1.28
1494.1	-2.10
1496.1	-3.01
1498.1	-2.65
1500.1	-2.57
1502.6	-2.80
1505.1	-2.42
1507.6	-2.39
1510.1	-2.01
1512.6	-1.19
1515.1	-1.04
1517.6	-1.33
1520.1	-0.89
1522.6	-0.98
1525.1	-1.07
1527.6	-1.63
1530.1	-1.83
1532.6	-2.54
1535.1	-3.15
1537.6	-2.98
1540.1	-3.06
1542.6	-2.83
1545.1	-2.16
1547.6	-1.86
1550.1	-1.42
1552.6	-1.01
1555.1	-1.13
1557.6	-1.33
1560.1	-1.25
1562.6	-0.72
1565.1	-0.66
1567.6	-1.16
1570.1	-1.51
1572.6	-2.45
1575.1	-2.65
1577.6	-2.48
1580.1	-1.92
1582.6	-1.92
1585.1	-1.36
1587.6	-0.95
1590.1	-1.13
1592.6	-1.54
1595.1	-1.10
1597.6	-0.81
1600.1	-0.57
1602.6	-0.10
1605.1	-0.63
1607.6	-0.95
1610.1	-0.95
1612.6	-1.60
1615.1	-1.48
1617.6	-1.66
1620.1	-0.92
1622.6	-1.01
1625.1	-1.25
1627.6	-1.98
1630.1	-0.63
1632.6	-0.69
1635.1	-0.66
1637.6	-0.78
1640.1	-1.01
1642.6	-1.60
1645.1	-2.10
1647.6	-2.45
1650.1	-2.48
1652.6	-2.68
1655.1	-2.77
1657.6	-2.27
1660.1	-2.33
1662.6	-2.18
1665.1	-2.33
1667.6	-1.69
1670.1	-1.60
1672.6	-1.54
1675.1	-0.63
1677.6	-1.13
1680.1	-0.92
1682.6	-0.69
1685.1	-0.75
1687.6	-1.19
1690.1	-1.13
1692.6	-1.22
1695.1	-1.42
1697.6	-1.28
1700.1	-2.21
1702.6	-2.39
1705.1	-2.30
1707.6	-2.45
1710.1	-1.74
1712.6	-1.54
1715.1	-1.45
1717.6	-0.69
1720.1	-0.54
1722.6	-1.13
1725.1	-1.33
1727.6	-1.36
1730.1	-1.19
1732.6	-1.54
1735.1	-0.78
1737.6	-0.78
1740.1	-1.10
1742.6	-1.04
1745.1	-2.33
1747.6	-2.57
1750.1	-2.42
1752.6	-1.51
1755.1	-1.19
1757.6	-1.45
1760.1	-0.57
1762.6	-0.86
1765.1	-0.45
1767.6	-0.54
1770.1	-0.42
1772.6	-0.13
1775.1	-0.57
1777.6	-0.69
1780.1	-0.92
1782.6	-1.36
1785.1	-1.28
1787.6	-1.51
1790.1	-1.92
1792.6	-2.13
1795.1	-2.21
1797.6	-1.63
1800.1	-1.92
1802.6	-1.37
1805.1	-0.93
1807.6	-0.85
1810.1	-0.34
1812.6	-0.93
1815.1	-0.67
1817.6	-2.03
1820.1	-1.44
1822.6	-1.11
1825.1	-1.07
1827.6	-0.82
1830.1	0.03
1832.6	-0.74
1835.1	-0.93
1837.6	-0.52
1840.1	-0.52
1842.6	-0.52
1845.1	-0.67
1847.6	-1.37
1850.1	-0.71
1852.6	-0.67
1855.1	-0.49
1857.6	-0.78
1860.1	-1.70
1862.6	-2.80
1865.1	-2.69
1867.6	-1.99
1870.1	-1.92
1872.6	-1.48
1875.1	-1.51
1877.6	-1.11
1880.1	-1.26
1882.6	-0.96
1885.1	-1.18
1887.6	-0.60
1890.1	-0.93
1892.6	-0.67
1895.1	-1.15
1897.6	-0.96
1900.1	-2.17
1902.6	-1.84
1905.1	-2.14
1907.6	-1.48
1910.1	-1.40
1912.6	-1.40
1915.1	-1.00
1917.6	-0.78
1920.1	-1.00
1922.6	-0.82
1925.1	-0.27
1927.6	-0.19
1930.1	-0.30
1932.6	-0.08
1935.1	-0.34
1937.6	-0.56
1940.1	-0.30
1942.6	-2.17
1945.1	-2.21
1947.6	-2.72
1950.1	-2.47
1952.6	-2.17
1955.1	-1.70
1957.6	-1.26
1960.1	-1.59
1962.6	-1.73
1965.1	-1.15
1967.6	-0.67
1970.1	-1.18
1972.6	-0.27
1975.1	-0.45
1977.6	-0.08
1980.1	0.36
1982.6	0.17
1985.1	0.25
1987.6	-0.34
1990.1	-0.82
1992.6	-0.93
1995.1	-0.56
1997.6	-0.96
2000.1	-1.55
2002.6	-1.40
2005.1	-1.81
2007.6	-1.70
2010.1	-0.45
2012.6	-0.74
2015.1	-1.40
2017.6	-0.41
2020.1	-0.52
2022.6	-0.12
2025.1	0.72
2027.6	-0.05
2030.1	0.32
2032.6	0.25
2035.1	-0.49
2037.6	-0.74
2040.1	-0.89
2042.6	-0.71
2045.1	-1.81
2047.6	-1.29
2050.1	-1.04
2052.6	-0.71
2055.1	-0.63
2057.6	-1.07
2060.1	-1.15
2062.6	-1.66
2065.1	-2.76
2067.6	-2.76
2070.1	-2.87
2072.6	-3.13
2075.1	-2.69
2077.6	-2.65
2080.1	-1.95
2082.6	-2.06
2085.1	-1.55
2087.6	-1.66
2090.1	-1.00
2092.6	-0.74
2095.1	-0.23
2097.6	-0.12
2100.1	-0.05
2102.6	-0.45
2105.1	-0.85
2107.6	-0.74
2110.1	-0.30
2112.6	-0.27
2115.1	-0.27
2117.6	-1.07
2120.1	-0.93
2122.6	-0.93
2125.1	-0.27
2127.6	-0.16
2130.1	0.39
2132.6	0.50
2135.1	0.50
2137.6	0.32
2140.1	0.78
2142.6	-0.05
2145.1	-0.63
2147.6	-2.10
2150.1	-2.65
2152.6	-2.91
2155.1	-2.94
2157.6	-2.47
2160.1	-2.65
2162.6	-1.88
2165.1	-1.66
2167.6	-1.26
2170.1	-0.96
2172.6	-0.89
2175.1	-0.49
2177.6	-0.27
2180.1	0.25
2182.6	0.06
2185.1	0.03
2187.6	0.17
2190.1	-0.49
2192.6	-0.93
2195.1	-1.26
2197.6	-1.48
2200.1	-1.59
2202.6	-1.48
2205.1	-1.15
2207.6	-0.63
2210.1	-0.60
2212.6	-0.12
2215.1	-0.60
2217.6	-0.67
2220.1	-0.52
2222.6	-0.23
2225.1	0.14
2227.6	0.03
2230.1	-0.12
2232.6	-0.23
2235.1	-0.49
2237.6	-1.37
2240.1	-2.14
2242.6	-1.62
2245.1	-1.37
2247.6	-1.07
2250.1	-0.67
2252.6	-0.08
2255.1	0.14
2257.6	0.39
2260.1	0.92
2262.6	0.47
2265.1	-0.08
2267.6	0.21
2270.1	-0.19
2272.6	-0.27
2275.1	-1.62
2277.6	-1.37
2280.1	-1.51
2282.6	-1.77
2285.1	-1.37
2287.6	-0.96
2290.1	-0.93
2292.6	-0.12
2295.1	-0.08
2297.6	0.58
2300.1	0.54
2302.6	0.25
2305.1	0.28
2307.6	-0.01
2310.1	-0.67
2312.6	-1.00
2315.1	-1.15
2317.6	-1.18
2320.1	-1.22
2322.6	-0.63
2325.1	-0.34
2327.6	-0.78
2330.1	-0.78
2332.6	-0.34
2335.1	0.14
2337.6	0.50
2340.1	0.98
2342.6	0.36
2345.1	0.21
2347.6	0.65
2350.1	-0.56
2352.6	-1.07
2355.1	-1.37
2357.6	-1.95
2360.1	-1.81
2362.6	-1.22
2365.1	-1.62
2367.6	-0.74
2370.1	-1.07
2372.6	-0.74
2375.1	0.14
2377.6	0.17
2380.1	0.21
2382.6	0.72
2385.1	0.36
2387.6	-0.19
2390.1	-0.41
2392.6	-0.63
2395.1	0.06
2397.6	-0.12
2400.1	-0.19
2402.6	-0.89
2405.1	-0.96
2407.6	0.06
2410.1	0.50
2412.6	0.21
2415.1	0.21
2417.6	0.36
2420.1	0.28
2422.6	-0.38
2425.1	-0.23
2427.6	-0.85
2430.1	-1.84
2432.6	-2.72
2435.1	-2.43
2437.6	-2.61
2440.1	-2.14
2442.6	-2.10
2445.1	-1.92
2447.6	-1.77
2450.1	-1.11
2452.6	-0.96
2455.1	-0.08
2457.6	0.14
2460.1	0.14
2462.6	0.92
2465.1	0.65
2467.6	0.43
2470.1	0.39
2472.6	-0.01
2475.1	-0.52
2477.6	-1.00
2480.1	-1.00
2482.6	-1.95
2485.1	-2.06
2487.6	-2.69
2490.1	-1.48
2492.6	-0.82
2495.1	-0.71
2497.6	-0.01
2500.1	1.12
2502.6	0.28
2505.1	-0.19
2507.6	0.03
2510.1	-0.82
2512.6	-1.22
2515.1	-1.70
2517.6	-2.54
2520.1	-2.58
2522.6	-2.32
2525.1	-2.58
2527.6	-2.21
2530.1	-1.70
2532.6	-1.84
2535.1	-1.11
2537.6	-1.15
2540.1	-0.74
2542.6	0.28
2545.1	0.58
